Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1972,1972,tonnes,552464,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1973,1973,tonnes,551808,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1974,1974,tonnes,605417,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1975,1975,tonnes,585227,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1976,1976,tonnes,602670,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1977,1977,tonnes,539636,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1978,1978,tonnes,594885,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1979,1979,tonnes,606450,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1980,1980,tonnes,496820,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1981,1981,tonnes,580550,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1982,1982,tonnes,672810,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1983,1983,tonnes,548920,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1984,1984,tonnes,586000,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1985,1985,tonnes,661890,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1986,1986,tonnes,561950,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1987,1987,tonnes,527400,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1988,1988,tonnes,497160,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1989,1989,tonnes,515770,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1990,1990,tonnes,571250,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1991,1991,tonnes,508000,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1992,1992,tonnes,544500,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1993,1993,tonnes,500200,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1994,1994,tonnes,606900,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1995,1995,tonnes,581550,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1996,1996,tonnes,599470,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1997,1997,tonnes,604500,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1998,1998,tonnes,560867,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,1999,1999,tonnes,554335,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2000,2000,tonnes,625050,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2001,2001,tonnes,658389,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2002,2002,tonnes,580553,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2003,2003,tonnes,720804,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2004,2004,tonnes,730830,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2005,2005,tonnes,713500,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2006,2006,tonnes,743937,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2007,2007,tonnes,819641,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2008,2008,tonnes,836560,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2009,2009,tonnes,883100,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2010,2010,tonnes,1081592,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2011,2011,tonnes,1223068,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2012,2012,tonnes,1201200,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2013,2013,tonnes,1124230,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2014,2014,tonnes,1341910,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2015,2015,tonnes,1406860,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2016,2016,tonnes,1430903,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2017,2017,tonnes,1616880,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2018,2018,tonnes,1241850,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2019,2019,tonnes,1624277,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1530,Sweet potatoes,2020,2020,tonnes,1558005,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1961,1961,ha,245000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1962,1962,ha,234000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1963,1963,ha,231000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1964,1964,ha,233000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1965,1965,ha,229000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1966,1966,ha,225000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1967,1967,ha,225800,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1968,1968,ha,225800,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1969,1969,ha,222000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1970,1970,ha,223000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1971,1971,ha,223000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1972,1972,ha,233000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1973,1973,ha,230000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1974,1974,ha,230000,E,Estimated value
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1975,1975,ha,205300,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1976,1976,ha,248900,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1977,1977,ha,324800,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1978,1978,ha,355100,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1979,1979,ha,396200,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1980,1980,ha,450000,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1981,1981,ha,441100,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1982,1982,ha,406000,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1983,1983,ha,357400,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1984,1984,ha,327600,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1985,1985,ha,319800,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1986,1986,ha,329000,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1987,1987,ha,332250,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1988,1988,ha,336160,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1989,1989,ha,327300,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1990,1990,ha,321100,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1991,1991,ha,356100,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1992,1992,ha,404900,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1993,1993,ha,387100,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1994,1994,ha,343700,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1995,1995,ha,304600,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1996,1996,ha,302700,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1997,1997,ha,267200,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1998,1998,ha,253236,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,1999,1999,ha,270200,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2000,2000,ha,254300,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2001,2001,ha,244600,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2002,2002,ha,237700,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2003,2003,ha,219600,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2004,2004,ha,201800,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2005,2005,ha,185300,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2006,2006,ha,181200,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2007,2007,ha,175500,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2008,2008,ha,162600,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2009,2009,ha,146600,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2010,2010,ha,150800,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2011,2011,ha,146821,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2012,2012,ha,141521,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2013,2013,ha,135489,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2014,2014,ha,130537,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2015,2015,ha,127468,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2016,2016,ha,120635,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2017,2017,ha,121634,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2018,2018,ha,117933,A,Official figure
QCL,Crops and livestock products,704,Viet Nam,5312,Area harvested,1530,Sweet potatoes,2019,2019,ha,116906,A,Official figure
