,Unnamed: 0.1,Unnamed: 0,Country,Year,Area harvested,Yield,Production,cloud_cover_01,snow_thickness_lwe_01,snow_thickness_01,vapour_pressure_01,2m_temperature_01,10m_wind_speed_01,2m_dewpoint_temperature_01,cloud_cover_02,snow_thickness_lwe_02,snow_thickness_02,vapour_pressure_02,2m_temperature_02,10m_wind_speed_02,2m_dewpoint_temperature_02,cloud_cover_03,snow_thickness_lwe_03,snow_thickness_03,vapour_pressure_03,2m_temperature_03,10m_wind_speed_03,2m_dewpoint_temperature_03,cloud_cover_04,snow_thickness_lwe_04,snow_thickness_04,vapour_pressure_04,2m_temperature_04,10m_wind_speed_04,2m_dewpoint_temperature_04,cloud_cover_05,snow_thickness_lwe_05,snow_thickness_05,vapour_pressure_05,2m_temperature_05,10m_wind_speed_05,2m_dewpoint_temperature_05,cloud_cover_06,snow_thickness_lwe_06,snow_thickness_06,vapour_pressure_06,2m_temperature_06,10m_wind_speed_06,2m_dewpoint_temperature_06,cloud_cover_07,snow_thickness_lwe_07,snow_thickness_07,vapour_pressure_07,2m_temperature_07,10m_wind_speed_07,2m_dewpoint_temperature_07,cloud_cover_08,snow_thickness_lwe_08,snow_thickness_08,vapour_pressure_08,2m_temperature_08,10m_wind_speed_08,2m_dewpoint_temperature_08,cloud_cover_09,snow_thickness_lwe_09,snow_thickness_09,vapour_pressure_09,2m_temperature_09,10m_wind_speed_09,2m_dewpoint_temperature_09,cloud_cover_10,snow_thickness_lwe_10,snow_thickness_10,vapour_pressure_10,2m_temperature_10,10m_wind_speed_10,2m_dewpoint_temperature_10,cloud_cover_11,snow_thickness_lwe_11,snow_thickness_11,vapour_pressure_11,2m_temperature_11,10m_wind_speed_11,2m_dewpoint_temperature_11,cloud_cover_12,snow_thickness_lwe_12,snow_thickness_12,vapour_pressure_12,2m_temperature_12,10m_wind_speed_12,2m_dewpoint_temperature_12
582,582,582,Viet Nam,2003,219600.0,71794.0,1576600.0,0.5759494304656982,0.0,5.415455962065607e-05,14.001641273498535,289.3315124511719,2.2886741161346436,284.74591064453125,0.5065726637840271,0.0,0.0,18.127239227294922,293.09051513671875,2.126096248626709,288.5683288574219,0.6191201210021973,0.0,0.0,19.0488224029541,294.1713562011719,2.2980165481567383,289.3803405761719,0.49952423572540283,0.0,0.0,24.016071319580078,297.84912109375,2.0947511196136475,293.3750305175781,0.7160781621932983,0.0,0.0,26.46864891052246,299.13934326171875,1.9624418020248413,295.0020751953125,0.8649086356163025,0.0,0.0,27.103994369506836,298.8678894042969,2.098928213119507,295.4293518066406,0.6952656507492065,0.0,0.0,27.632421493530273,298.86627197265625,1.9973461627960205,295.73065185546875,0.8229304552078247,0.0,0.0,27.61996841430664,298.22589111328125,1.8246885538101196,295.72967529296875,0.7313551306724548,0.0,0.0,26.022480010986328,297.19171142578125,1.6105457544326782,294.7203674316406,0.5475347638130188,0.0,0.0,22.125770568847656,295.9753112792969,2.1824166774749756,291.9717102050781,0.431833952665329,0.0,0.0,18.431427001953125,293.73858642578125,2.2117433547973633,288.97967529296875,0.45048627257347107,0.0,0.0,13.808836936950684,289.76275634765625,2.5119786262512207,284.4296569824219
583,583,583,Viet Nam,2004,201800.0,74941.0,1512300.0,0.5960260629653931,0.0,0.0,14.739866256713867,289.9388427734375,2.2689332962036133,285.3037414550781,0.5441740155220032,0.0,0.0,15.765496253967285,290.7510681152344,2.2727811336517334,286.3055725097656,0.510349452495575,0.0,0.0,18.809282302856445,294.3660583496094,2.29732346534729,289.1607971191406,0.6394870281219482,0.0,0.0,23.017702102661133,296.5147705078125,1.8561843633651733,292.6512756347656,0.8048205971717834,0.0,0.0,25.266521453857422,297.53570556640625,1.8937705755233765,294.20208740234375,0.8077974319458008,0.0,0.0,26.39715576171875,298.5321350097656,2.0932199954986572,294.9671936035156,0.8994432687759399,0.0,0.0,26.659379959106445,297.7868347167969,1.8897632360458374,295.1239929199219,0.8083701133728027,0.0,0.0,27.37003517150879,298.11187744140625,1.7784148454666138,295.57928466796875,0.7289942502975464,0.0,0.0,25.197307586669922,297.0273742675781,1.6297717094421387,294.1694641113281,0.4837718605995178,0.0,0.0,19.77283477783203,295.139892578125,2.152550220489502,290.1898193359375,0.4308614134788513,0.0,0.0,17.9423770904541,293.2904357910156,2.3806543350219727,288.5625915527344,0.34058111906051636,0.0,0.0,13.631579399108887,289.8017883300781,2.3741753101348877,284.2177429199219
584,584,584,Viet Nam,2005,185300.0,77879.0,1443100.0,0.5425316691398621,0.0,0.0,13.989501953125,289.6426086425781,2.2548043727874756,284.4924621582031,0.49106961488723755,0.0,0.0,16.689311981201172,292.83624267578125,2.345728635787964,287.2494201660156,0.5895721316337585,1.4441215171245858e-05,0.00024730584118515253,17.220869064331055,293.0787658691406,2.3600716590881348,287.64251708984375,0.582144558429718,0.0,0.0,22.104143142700195,296.84814453125,2.0594286918640137,291.9319763183594,0.7007778882980347,0.0,0.0,26.18102264404297,299.1181335449219,2.0812556743621826,294.8328552246094,0.9277427792549133,0.0,0.0,27.711172103881836,298.92926025390625,2.1252872943878174,295.8111572265625,0.7571352124214172,0.0,0.0,27.25531768798828,298.409423828125,1.9113796949386597,295.50958251953125,0.8734866380691528,0.0,0.0,27.08203887939453,297.6172180175781,1.9546276330947876,295.40435791015625,0.6999557614326477,0.0,0.0,25.959016799926758,297.3741149902344,1.8350586891174316,294.6697692871094,0.5507562160491943,0.0,0.0,22.050508499145508,295.8606872558594,2.1943788528442383,291.90435791015625,0.5724323391914368,0.0,0.0,19.708364486694336,293.70428466796875,2.114659070968628,289.8439636230469,0.5856789946556091,0.0,0.0,13.640663146972656,289.26336669921875,2.695948362350464,283.99151611328125
585,585,585,Viet Nam,2006,181200.0,80624.0,1460900.0,0.42881909012794495,0.0,0.0,14.43970012664795,290.4801025390625,2.3197526931762695,284.9944763183594,0.6017115712165833,0.0,0.0,16.845365524291992,292.1811218261719,2.444044589996338,287.6358947753906,0.5504010915756226,0.0,0.0,19.324384689331055,294.362548828125,2.0963902473449707,289.55706787109375,0.6337668895721436,0.0,0.0,23.085376739501953,297.1694641113281,2.0822830200195312,292.6582946777344,0.7083083987236023,0.0,0.0,24.22525978088379,297.65142822265625,1.8903404474258423,293.3464050292969,0.8626612424850464,0.0,0.0,27.339815139770508,299.23211669921875,1.9678312540054321,295.5845642089844,0.8472196459770203,0.0,0.0,27.405696868896484,298.40374755859375,2.1743688583374023,295.6055603027344,0.8639482855796814,0.0,0.0,26.860666275024414,297.5372619628906,1.6710655689239502,295.2657775878906,0.6701682806015015,0.0,0.0,24.273134231567383,297.0985107421875,1.7775245904922485,293.45892333984375,0.5519243478775024,0.0,0.0,23.486928939819336,296.44146728515625,1.92418372631073,293.02337646484375,0.4182693660259247,0.0,0.0,19.643686294555664,294.75311279296875,2.0340449810028076,289.96380615234375,0.45514145493507385,0.0,0.0,14.51449966430664,290.33392333984375,2.5932343006134033,284.9875183105469
586,586,586,Viet Nam,2007,175500.0,81915.0,1437600.0,0.590671956539154,0.0,0.0,13.112348556518555,289.1920166015625,2.576112985610962,283.5766296386719,0.44555309414863586,0.0,0.0,17.114835739135742,293.6095886230469,2.119692325592041,287.4128112792969,0.541160523891449,0.0,0.0,20.25804328918457,295.2806396484375,2.2518692016601562,290.3471984863281,0.6554738283157349,0.0,0.0,20.922266006469727,296.1069641113281,2.197155714035034,290.97064208984375,0.7280035614967346,0.0,0.0,24.12825584411621,297.77435302734375,1.9230021238327026,293.3611145019531,0.7946770787239075,0.0,0.0,27.61675453186035,299.3969421386719,1.9056607484817505,295.7496337890625,0.7771987915039062,0.0,0.0,27.35300064086914,298.85162353515625,1.9673655033111572,295.551513671875,0.8140035271644592,0.0,0.0,27.098031997680664,298.0636901855469,1.7546864748001099,295.4033508300781,0.7650501132011414,0.0,0.0,24.89609146118164,296.9322204589844,1.7229650020599365,293.8726501464844,0.6360852122306824,0.0,0.0,21.852191925048828,295.2909851074219,2.3305766582489014,291.73870849609375,0.4113401174545288,0.0,0.0,15.120232582092285,291.5304870605469,2.5913500785827637,285.77642822265625,0.5483347773551941,0.0,0.0,16.82083511352539,291.82720947265625,2.285142183303833,287.54266357421875
587,587,587,Viet Nam,2008,162600.0,81525.0,1325600.0,0.498294472694397,0.0,0.0,13.857168197631836,289.0746765136719,2.3955843448638916,284.3694763183594,0.6603395938873291,0.0,3.8592902456002776e-06,12.349775314331055,287.36358642578125,2.5562281608581543,282.5503234863281,0.5353633761405945,0.0,0.0,18.78099250793457,293.8846740722656,2.0643110275268555,289.11358642578125,0.6926017999649048,0.0,0.0,23.5954647064209,297.0527648925781,1.9491562843322754,293.0923156738281,0.7816851735115051,0.0,0.0,24.886131286621094,297.53851318359375,1.972611665725708,293.9364929199219,0.8614057898521423,0.0,0.0,27.053789138793945,298.1379699707031,1.857848882675171,295.4039001464844,0.8773065209388733,0.0,0.0,27.01774787902832,298.11822509765625,1.8925758600234985,295.36346435546875,0.8540124297142029,0.0,0.0,27.07849884033203,297.96490478515625,1.8284138441085815,295.3970031738281,0.7542906999588013,0.0,0.0,26.07876205444336,297.4534606933594,1.6988240480422974,294.7662658691406,0.6731466054916382,0.0,0.0,24.00428581237793,296.39495849609375,1.98292076587677,293.4002380371094,0.526721179485321,0.0,0.0,17.4299373626709,292.2021789550781,2.4879941940307617,287.7774963378906,0.4632313549518585,0.0,0.0,13.939082145690918,289.4463195800781,2.377983808517456,284.6832275390625
588,588,588,Viet Nam,2009,146600.0,82626.0,1211300.0,0.43908730149269104,0.0,0.0,12.301856994628906,288.2278747558594,2.4623019695281982,282.5731201171875,0.45419594645500183,0.0,0.0,18.40951156616211,294.6547546386719,2.1606459617614746,288.92352294921875,0.608334481716156,0.0,0.0,19.43329429626465,294.80963134765625,2.19023060798645,289.61944580078125,0.6050561666488647,0.0,0.0,22.933855056762695,296.8838195800781,2.101362705230713,292.5821838378906,0.7326864004135132,0.0,0.0,25.23288345336914,297.77142333984375,1.8049947023391724,294.20391845703125,0.8767211437225342,0.0,0.0,27.185884475708008,298.9892883300781,2.1635499000549316,295.47607421875,0.8311980962753296,0.0,0.0,27.500661849975586,298.4232177734375,2.0439884662628174,295.66583251953125,0.772118866443634,0.0,0.0,27.54973030090332,298.4778137207031,1.595214605331421,295.6764221191406,0.6986045241355896,0.0,0.0,26.203632354736328,297.8084716796875,1.8215187788009644,294.80096435546875,0.6028823256492615,0.0,0.0,23.366792678833008,296.5607604980469,1.845574140548706,292.94732666015625,0.5385764241218567,0.0,0.0,16.5982723236084,292.3426513671875,2.5357320308685303,286.8963317871094,0.5988430380821228,0.0,0.0,15.666600227355957,290.95648193359375,2.15916109085083,286.3606872558594
589,589,589,Viet Nam,2010,150800.0,87434.0,1318500.0,0.6766404509544373,0.0,0.0,16.464765548706055,291.121337890625,2.168869733810425,287.1141052246094,0.4563845098018646,0.0,0.0,17.506572723388672,293.4577331542969,2.2584807872772217,287.7627868652344,0.46485573053359985,0.0,0.0,18.134828567504883,294.91241455078125,2.4715018272399902,288.4244079589844,0.5831223726272583,0.0,0.0,22.692174911499023,297.2655944824219,2.1446027755737305,292.37481689453125,0.7371115684509277,0.0,0.0,27.280887603759766,299.43011474609375,2.039449453353882,295.57000732421875,0.9181357026100159,0.0,0.0,27.93492317199707,299.5987854003906,2.0425643920898438,295.9292297363281,0.8436599969863892,0.0,0.0,27.867082595825195,299.16217041015625,2.0194239616394043,295.8836364746094,0.8665822148323059,0.0,0.0,27.226346969604492,297.7276916503906,1.6473311185836792,295.49029541015625,0.7727528214454651,0.0,0.0,26.81580924987793,297.7935485839844,1.5468204021453857,295.23828125,0.7160218954086304,0.0,0.0,21.787643432617188,295.231689453125,2.3651838302612305,291.5142822265625,0.5355489253997803,0.0,0.0,17.067533493041992,292.6336364746094,2.4104394912719727,287.7969970703125,0.5654566287994385,0.0,0.0,16.2475528717041,291.1200866699219,2.258746862411499,286.8605651855469
590,590,590,Viet Nam,2011,146821.0,92779.0,1362195.0,0.6622483134269714,0.0,1.8051519873552024e-05,12.108986854553223,286.8515625,2.698390245437622,282.4346008300781,0.5697196125984192,0.0,0.0,15.93630313873291,291.3049621582031,2.100782632827759,286.6220397949219,0.7314622402191162,8.664729102747515e-05,0.0006850551581010222,15.703866958618164,290.7875061035156,2.548832416534424,286.3258361816406,0.6931060552597046,0.0,0.0,21.719715118408203,295.91412353515625,1.9257911443710327,291.73077392578125,0.7821216583251953,0.0,0.0,25.014375686645508,297.700439453125,1.83336341381073,294.0443115234375,0.8943459987640381,0.0,0.0,27.661375045776367,298.76556396484375,2.113424062728882,295.7941589355469,0.7380117177963257,0.0,0.0,27.501155853271484,298.572265625,2.007479667663574,295.67022705078125,0.7742154002189636,0.0,0.0,27.008485794067383,297.86492919921875,1.6335328817367554,295.35333251953125,0.8422168493270874,0.0,0.0,25.99262046813965,297.0716552734375,1.8576557636260986,294.6928405761719,0.6888705492019653,0.0,0.0,21.914596557617188,294.9759521484375,2.1474549770355225,291.8618469238281,0.48311206698417664,0.0,0.0,19.121654510498047,293.5826110839844,2.145890474319458,289.6354064941406,0.5770261287689209,0.0,0.0,13.35329818725586,288.8526306152344,2.7083487510681152,283.9073181152344
591,591,591,Viet Nam,2012,141521.0,100850.0,1427242.0,0.6724249720573425,0.0,0.0,14.930773735046387,289.1120910644531,2.279797315597534,285.5739440917969,0.5530999898910522,0.0,0.0,16.0744571685791,291.1550598144531,2.2788660526275635,286.74920654296875,0.5901092886924744,0.0,0.0,18.925701141357422,294.0272216796875,2.195176124572754,289.2313232421875,0.5904200077056885,0.0,0.0,23.731531143188477,297.6373596191406,2.048790693283081,293.1489562988281,0.7774337530136108,0.0,0.0,26.885704040527344,298.8385314941406,1.8113747835159302,295.29815673828125,0.9083020687103271,0.0,0.0,27.631731033325195,299.02227783203125,2.264451265335083,295.7643127441406,0.8601493239402771,0.0,0.0,27.29166030883789,298.3589172363281,2.110252618789673,295.5330505371094,0.8236603140830994,0.0,0.0,27.047039031982422,298.11749267578125,1.9561896324157715,295.3806457519531,0.760418176651001,0.0,0.0,25.483369827270508,297.13153076171875,1.7108213901519775,294.32037353515625,0.5302188396453857,0.0,0.0,22.915653228759766,296.33868408203125,1.9923995733261108,292.62139892578125,0.6518694162368774,0.0,0.0,21.426671981811523,294.95916748046875,1.926427960395813,291.46502685546875,0.5956266522407532,0.0,0.0,17.177698135375977,291.6230163574219,2.279945135116577,287.6771545410156
592,592,592,Viet Nam,2013,135489.0,100242.0,1358175.0,0.6660965085029602,0.0,0.0,14.774876594543457,289.405517578125,2.2746331691741943,285.5225830078125,0.5678144097328186,0.0,0.0,18.232389450073242,293.441162109375,2.2598354816436768,288.89068603515625,0.47078442573547363,0.0,0.0,20.283580780029297,296.0097961425781,2.1827621459960938,290.4087219238281,0.6387231349945068,0.0,0.0,23.11989402770996,297.2236633300781,2.153773069381714,292.6501770019531,0.7120321989059448,0.0,0.0,26.644092559814453,298.67535400390625,1.8948569297790527,295.1282043457031,0.803392231464386,0.0,0.0,26.64513397216797,298.7481384277344,2.0421862602233887,295.0706481933594,0.8775049448013306,0.0,0.0,27.486522674560547,297.9775085449219,1.8189332485198975,295.66363525390625,0.8540126085281372,0.0,0.0,27.239660263061523,298.0727844238281,1.9321348667144775,295.497314453125,0.8069731593132019,0.0,0.0,25.58473777770996,296.8883972167969,1.8039425611495972,294.39764404296875,0.5298513174057007,0.0,0.0,20.96804428100586,295.0885314941406,2.2114553451538086,291.0720520019531,0.6552507877349854,0.0,0.0,19.15751075744629,293.5284423828125,2.4264111518859863,289.6065368652344,0.41100966930389404,0.00032221965375356376,0.0027131433598697186,12.30189037322998,287.6097412109375,2.4610142707824707,282.6143493652344
593,593,593,Viet Nam,2014,130537.0,107353.0,1401355.0,0.35910701751708984,0.0,0.0,13.038142204284668,288.7733459472656,2.2835075855255127,283.5115966796875,0.5411272644996643,1.1991366591246333e-05,0.00010192662011831999,15.58227825164795,291.1091613769531,2.2965075969696045,286.0168151855469,0.520050585269928,0.0,0.0,19.71630096435547,294.73480224609375,2.169959306716919,290.0416564941406,0.7078365683555603,0.0,0.0,24.847576141357422,297.62017822265625,1.8845618963241577,293.9624938964844,0.7290405631065369,0.0,0.0,26.817079544067383,299.2814636230469,2.0533132553100586,295.2297058105469,0.8753452301025391,0.0,0.0,28.302085876464844,299.22882080078125,2.0490400791168213,296.17669677734375,0.8777243494987488,0.0,0.0,28.099184036254883,298.4853515625,1.7733154296875,296.0400390625,0.8611471652984619,0.0,0.0,27.369840621948242,298.0400390625,1.84872567653656,295.5820007324219,0.7416490912437439,0.0,0.0,26.919702529907227,297.9991455078125,1.6297634840011597,295.2962646484375,0.5103929042816162,0.0,0.0,22.6267147064209,296.2002258300781,1.883316159248352,292.3769836425781,0.5979248285293579,0.0,0.0,20.401769638061523,294.11065673828125,2.10135555267334,290.66143798828125,0.5879440307617188,0.0,0.0,14.020720481872559,289.4674072265625,2.6825690269470215,284.54547119140625
594,594,594,Viet Nam,2015,127468.0,104815.0,1336052.0,0.4723335802555084,3.2492731406819075e-05,0.0003438814601395279,13.834053039550781,289.46002197265625,2.3794641494750977,284.5001525878906,0.5520209074020386,0.0,0.0,16.892866134643555,292.0927429199219,2.139336585998535,287.4462585449219,0.53202223777771,0.0,0.0,20.98175048828125,295.6279296875,2.1798415184020996,291.0888671875,0.5224907398223877,0.0,0.0,21.504072189331055,297.2560119628906,2.3088300228118896,291.4102783203125,0.7349260449409485,0.0,0.0,27.184528350830078,300.19976806640625,2.175013303756714,295.4629821777344,0.784565269947052,0.0,0.0,27.715490341186523,299.9127502441406,2.2135696411132812,295.8047790527344,0.8398303389549255,0.0,0.0,26.820758819580078,298.6395263671875,2.1329286098480225,295.2240905761719,0.819726288318634,0.0,0.0,27.68838882446289,298.5774841308594,1.7330090999603271,295.772705078125,0.7930973768234253,0.0,0.0,27.301349639892578,298.0665588378906,1.767396092414856,295.53253173828125,0.5807508230209351,0.0,0.0,23.03253936767578,296.2038879394531,1.7515223026275635,292.6418151855469,0.5943077206611633,0.0,0.0,22.143428802490234,295.2646789550781,2.026932954788208,291.9754943847656,0.631960391998291,0.0,0.0,16.778047561645508,291.12109375,2.335142135620117,287.3966979980469
595,595,595,Viet Nam,2016,120635.0,105218.0,1269301.0,0.6754001975059509,0.0017022584797814488,0.013490802608430386,16.099327087402344,290.1282043457031,2.1647450923919678,286.4881896972656,0.475075364112854,0.0,0.0,12.96760082244873,289.2733154296875,2.6537084579467773,283.3684997558594,0.5557407140731812,0.0,0.0,18.31328010559082,294.4066162109375,2.2711822986602783,288.7716064453125,0.4551999866962433,0.0,0.0,23.809532165527344,298.74609375,2.128476619720459,293.2433776855469,0.6756755709648132,0.0,0.0,26.79680061340332,299.10516357421875,1.9796719551086426,295.21881103515625,0.7919718623161316,0.0,0.0,28.09772491455078,299.6978454589844,1.9749579429626465,296.0504150390625,0.8154902458190918,0.0,0.0,27.94428253173828,298.9515380859375,2.014462471008301,295.9261779785156,0.8347235321998596,0.0,0.0,27.988252639770508,298.6089782714844,1.9785772562026978,295.9639587402344,0.7763310670852661,0.0,0.0,26.817644119262695,297.9041748046875,1.772545576095581,295.2268981933594,0.6293327212333679,0.0,0.0,24.626283645629883,297.2331848144531,1.9562574625015259,293.8028259277344,0.5636853575706482,0.0,0.0,20.4055233001709,294.1592102050781,2.2690954208374023,290.5301818847656,0.5304831266403198,0.0,0.0,16.089853286743164,291.7177734375,2.4754273891448975,286.7825012207031
596,596,596,Viet Nam,2017,121634.0,111196.0,1352516.0,0.6722062230110168,0.0,0.0,16.954708099365234,291.792236328125,2.2988576889038086,287.7611999511719,0.4769991934299469,0.0,0.0,15.383732795715332,291.7312927246094,2.4714691638946533,286.06573486328125,0.5860683917999268,0.0,0.0,20.031906127929688,294.73443603515625,2.1167829036712646,290.25311279296875,0.5784199237823486,0.0,0.0,22.822895050048828,296.9449768066406,2.100990056991577,292.4642333984375,0.7442368865013123,0.0,0.0,25.645263671875,298.1806335449219,1.7867367267608643,294.4195861816406,0.8640365600585938,0.0,0.0,28.211862564086914,299.33624267578125,2.0269229412078857,296.1256103515625,0.9040369987487793,0.0,0.0,27.8035831451416,298.1078186035156,1.8795616626739502,295.86004638671875,0.863393247127533,0.0,0.0,28.03997230529785,298.4857482910156,1.8562211990356445,295.9852600097656,0.7800911068916321,0.0,0.0,27.96510124206543,298.42926025390625,1.5786439180374146,295.95452880859375,0.7060962319374084,0.0,0.0,23.381162643432617,295.8768005371094,2.0854694843292236,292.8255615234375,0.6279846429824829,0.0,0.0,18.99125099182129,293.45477294921875,2.4853250980377197,289.3411560058594,0.6173584461212158,0.0,0.0,14.680327415466309,289.873779296875,2.632206678390503,285.1506652832031
597,597,597,Viet Nam,2018,117933.0,116563.0,1374664.0,0.6557192206382751,0.0,0.0,15.77730941772461,290.47821044921875,2.3120195865631104,286.2206726074219,0.5906761288642883,2.3982733182492666e-05,0.0002877927909139544,15.068272590637207,290.4862976074219,2.262342929840088,285.2740478515625,0.49590176343917847,0.0,0.0,19.30173683166504,294.4018859863281,2.146829605102539,289.6383972167969,0.5909099578857422,0.0,0.0,22.19350242614746,296.2986145019531,2.0154409408569336,291.9212951660156,0.7008894085884094,0.0,0.0,26.734268188476562,298.6448059082031,1.7662862539291382,295.2044982910156,0.8782169818878174,0.0,0.0,27.796833038330078,298.9866027832031,2.0748555660247803,295.8715515136719,0.907431960105896,0.0,0.0,27.849946975708008,298.4062805175781,2.176055669784546,295.89532470703125,0.9171617031097412,0.0,0.0,27.69704818725586,298.0014343261719,1.9904433488845825,295.78875732421875,0.6944674849510193,0.0,0.0,26.42685890197754,298.0098571777344,1.6588712930679321,294.9795837402344,0.615088701248169,0.0,0.0,22.636428833007812,296.1649169921875,2.034386157989502,292.3630676269531,0.5119935870170593,0.0,0.0,20.195283889770508,294.3819885253906,2.035956621170044,290.4167175292969,0.6170991063117981,0.0,0.0,17.48769187927246,291.8269958496094,2.4140195846557617,288.0224609375
